School_Name,School_Grade,Overall_ACH_Grade,Read_Ach_Grade,Math_Ach_Grade,Write_Ach_Grade,Sci_Ach_Grade,Overall_Weighted_Growth_Grade,Read_Growth_Grade,Math_Growth_Grade,Write_Growth_Grade,Enrol_TOT,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,PCT_FREE_MEAL,PCT_Single_Family,PCT_More_than_INCOME_60000,EDU_Population35to44years_Bachelorsdegreeorhigher,EDU_Population45to64years_Bachelorsdegreeorhigher
'SILVERHEELS MIDDLE SCHOOL',9,9,9,7,9,9,9,9,10,6,87,0.011494,0,0.022989,0.103448,0.83908,0,0.022989,0.414,0.416149,0.48723,0.289,0.392
'SUMMIT VIEW ELEMENTARY SCHOOL',9,11,10,10,12,9,9,9,7,9,574,0,0.055749,0.006969,0.04878,0.857143,0.003484,0.027875,0.038,0.136388,0.868132,0.667,0.642
'CORWIN INTERNATIONAL MAGNET SCHOOL',9,10,10,10,12,9,9,8,7,9,664,0.001506,0.018072,0.00753,0.542169,0.399096,0.004518,0.027108,0.489,0.576404,0.257418,0.131,0.191
'JULESBURG HIGH SCHOOL',9,9,9,7,9,8,9,9,7,11,114,0,0,0,0.192982,0.77193,0,0.035088,0.439,0.262097,0.406326,0.146,0.18
'LA JUNTA JR/SR HIGH SCHOOL',5,6,6,6,6,6,3,1,6,2,568,0.001761,0.003521,0.001761,0.59331,0.375,0,0.024648,0.669,0.43536,0.323203,0.194,0.185
'ODYSSEY CHARTER ELEMENTARY SCHOOL',9,9,7,9,9,9,9,12,3,12,226,0,0.022124,0.146018,0.141593,0.544248,0,0.146018,0.283,0.450721,0.521253,0.554,0.38
'SOUTHWEST EARLY COLLEGE CHARTER SCHOOL',5,5,5,5,5,5,6,6,6,6,314,0.012739,0.015924,0.038217,0.796178,0.124204,0,0.012739,0.818,0.334572,0.510309,0.248,0.218
'MONTE VISTA ON-LINE ACADEMY',5,6,6,6,6,6,6,9,3,6,93,0,0,0,0.408602,0.580645,0,0.010753,0.28,0.182947,0.348129,0.165,0.158
'GLOBAL LEADERSHIP ACADEMY',5,2,1,3,2,1,7,9,5,9,447,0.002237,0,0.026846,0.850112,0.10962,0,0.011186,0.906,0.381455,0.357797,0.131,0.094
'JOHN MALL HIGH SCHOOL',5,5,6,5,5,2,2,3,1,5,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.712,0.522556,0.189861,0.101,0.208
'CENTENNIAL HIGH SCHOOL',5,6,6,6,6,6,2,3,3,1,88,0.011364,0,0,0.897727,0.090909,0,0,0.773,0.711765,0.148289,0,0.229
'SHERIDAN HIGH SCHOOL',5,3,3,5,4,4,6,6,7,7,517,0.011605,0.025145,0.056093,0.696325,0.208897,0,0.001934,0.642,0.334572,0.510309,0.248,0.218
'FORT LUPTON HIGH SCHOOL',5,5,5,5,5,5,6,6,6,6,599,0.006678,0.010017,0.011686,0.669449,0.287145,0,0.015025,0.581,0.277155,0.533292,0.161,0.115
'NIKOLA TESLA EDUCATION OPPORTUNITY CENTER',5,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,225,0.022222,0.008889,0.084444,0.426667,0.386667,0.004444,0.066667,0.742,0.40826,0.288116,0.152,0.118
'CANON CITY HIGH SCHOOL',5,6,6,6,6,6,2,1,3,3,1090,0.005505,0.007339,0.005505,0.130275,0.826606,0.00367,0.021101,0.418,0.242254,0.387097,0.18,0.222
'JEFFERSON HIGH SCHOOL',5,2,3,3,3,1,6,6,6,7,598,0.01505,0.006689,0.040134,0.785953,0.135452,0,0.016722,0.876,0.375211,0.341787,0.216,0.19
'FLAGSTAFF CHARTER ACADEMY',9,12,12,12,10,12,7,7,7,6,815,0.004908,0.068712,0.015951,0.055215,0.845399,0.003681,0.006135,0.057,0.342934,0.41851,0.343,0.294
'FRONTIER HIGH SCHOOL',5,1,2,1,2,1,6,9,5,6,59,0,0,0.016949,0.118644,0.847458,0,0.016949,0.441,0.100378,0.759401,0.417,0.285
'LIMON JUNIOR-SENIOR HIGH SCHOOL',9,9,9,6,10,9,9,9,6,12,262,0.007634,0.01145,0.022901,0.083969,0.843511,0,0.030534,0.412,0.306897,0.517241,0.13,0.203
'AURORA CENTRAL HIGH SCHOOL',5,3,3,5,3,3,7,9,6,8,2291,0.007857,0.053688,0.162375,0.676997,0.077259,0.005238,0.016587,0.724,0.385658,0.234404,0.096,0.115
'GLENWOOD SPRINGS MIDDLE SCHOOL',9,6,6,6,6,7,9,9,9,10,480,0.002083,0.008333,0.002083,0.470833,0.504167,0,0.0125,0.429,0.317724,0.629726,0.3,0.352
'PRAIRIE HILLS ELEMENTARY SCHOOL',9,8,7,9,7,6,9,9,6,10,535,0.003738,0.024299,0.009346,0.147664,0.805607,0,0.009346,0.084,0.114405,0.836657,0.489,0.339
'SILVER CREEK ELEMENTARY',9,9,9,12,9,9,9,8,9,6,747,0,0.025435,0.004016,0.123159,0.828648,0,0.018742,0.067,0.114405,0.836657,0.489,0.339
'WILDCAT MOUNTAIN ELEMENTARY SCHOOL',9,11,11,12,11,9,6,6,6,6,604,0.003311,0.072848,0.003311,0.067881,0.822848,0.001656,0.028146,0.05,0.133237,0.832867,0.649,0.539
'ROSS MONTESSORI SCHOOL',9,6,7,5,9,6,10,12,7,10,205,0.009756,0.014634,0.004878,0.2,0.721951,0.004878,0.043902,0.166,0.19667,0.607781,0.45,0.44
'EDCSD: COLORADO CYBER SCHOOL',4,5,5,5,5,5,1,1,1,5,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.091,0.187561,0.741109,0.435,0.426
'VALLEY HIGH SCHOOL',5,6,6,6,6,6,1,3,2,2,533,0.005629,0.005629,0.005629,0.510319,0.467167,0,0.005629,0.424,0.333333,0.282787,0.106,0.067
'ESCUELA TLATELOLCO SCHOOL',5,2,3,1,3,1,7,6,6,10,129,0,0.007752,0,0.976744,0.007752,0,0.007752,0.899,0.375954,0.526042,0.497,0.329
'EAST HIGH SCHOOL',4,5,6,5,6,5,2,5,2,2,2199,0.005912,0.021373,0.262392,0.215098,0.44111,0.002274,0.051842,0.341,0.519309,0.308941,0.15,0.218
'SKYVIEW ELEMENTARY SCHOOL',9,6,6,9,6,7,9,8,10,8,524,0,0.022901,0.019084,0.267176,0.687023,0,0.003817,0.307,0.141522,0.793914,0.433,0.285
'LEWIS-PALMER ELEMENTARY SCHOOL',9,11,10,12,10,12,9,9,7,9,458,0.00655,0.067686,0.002183,0.10917,0.764192,0.008734,0.041485,0.111,0.06079,0.853646,0.677,0.598
'MONTBELLO HIGH SCHOOL',4,1,1,3,1,1,6,6,7,6,1618,0.004326,0.014215,0.263906,0.655748,0.02843,0.004944,0.02843,0.867,0.306933,0.330056,0.093,0.155
'FLAGSTAFF CHARTER ACADEMY',9,10,10,9,12,9,6,6,6,8,815,0.004908,0.068712,0.015951,0.055215,0.845399,0.003681,0.006135,0.057,0.342934,0.41851,0.343,0.294
'ABRAHAM LINCOLN HIGH SCHOOL',4,3,3,4,3,2,6,6,6,6,1930,0.009326,0.029016,0.009845,0.91658,0.031606,0.000518,0.003109,0.93,0.372684,0.272369,0.099,0.114
'CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS',3,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,56,0.017857,0,0.089286,0.375,0.517857,0,0,0.714,0.192433,0.667387,0.536,0.528
'NORTHRIDGE HIGH SCHOOL',4,4,4,5,5,4,3,3,5,2,1029,0.005831,0.007775,0.006803,0.677357,0.290573,0.003887,0.007775,0.6,0.216954,0.578208,0.331,0.331
'FALL RIVER ELEMENTARY SCHOOL',9,10,10,10,12,10,7,6,6,8,494,0.006073,0.054656,0.010121,0.139676,0.779352,0.010121,0,0.13,0.342934,0.41851,0.343,0.294
'LINCOLN HIGH SCHOOL',4,2,3,2,3,3,6,9,3,9,39,0,0,0,0.538462,0.461538,0,0,0.718,0.301288,0.369388,0.196,0.172
'DEER CREEK ELEMENTARY SCHOOL',9,9,9,10,9,10,7,10,6,6,587,0.003407,0.010221,0.003407,0.091993,0.860307,0,0.030664,0.324,0.184932,0.659599,0.288,0.288
'PLATTE RIVER CHARTER ACADEMY',9,12,12,12,12,11,6,6,6,8,520,0.003846,0.071154,0.005769,0.063462,0.796154,0,0.059615,0,0.1502,0.842288,0.698,0.565
'ALAMEDA HIGH SCHOOL',4,3,3,5,3,3,3,5,3,3,739,0.023004,0.067659,0.027064,0.648173,0.216509,0.010825,0.006766,0.731,0.357216,0.577561,0.26,0.332
'JUSTICE HIGH SCHOOL DENVER',3,1,1,1,1,1,6,5,10,3,106,0,0,0.122642,0.830189,0.04717,0,0,0.868,0.375954,0.526042,0.497,0.329
'WILLIAM (BILL) ROBERTS K-8 SCHOOL',9,9,7,9,9,7,10,9,10,9,752,0,0.027926,0.110372,0.110372,0.691489,0.00133,0.058511,0.172,0.143502,0.870817,0.798,0.716
'BRUSH CREEK ELEMENTARY SCHOOL',9,12,12,12,11,12,7,6,7,8,501,0.001996,0.007984,0.001996,0.173653,0.802395,0,0.011976,0.163,0.114227,0.69078,0.494,0.463
'JUNE CREEK ELEMENTARY SCHOOL',9,5,5,6,4,4,9,10,9,8,316,0.006329,0.009494,0,0.724684,0.25,0.003165,0.006329,0.623,0.281844,0.65625,0.37,0.593
'CHALLENGE TO EXCELLENCE CHARTER SCHOOL',9,10,9,10,9,9,7,6,9,8,482,0.008299,0.089212,0.010373,0.062241,0.786307,0,0.043568,0.06,0.120185,0.822696,0.538,0.516
'HOPE ON-LINE',3,2,3,3,3,3,6,6,5,8,2851,0.008067,0.031919,0.219572,0.504735,0.208348,0.000351,0.027008,0.628,0.246199,0.706553,0.593,0.63
'GATEWAY HIGH SCHOOL',3,4,3,5,4,5,5,5,6,5,1726,0.008691,0.042874,0.266512,0.417729,0.232908,0.004056,0.027231,0.565,0.415725,0.362962,0.246,0.224
'COMMUNITY PREP CHARTER SCHOOL',3,3,4,2,3,2,6,6,4,6,209,0.019139,0.009569,0.100478,0.354067,0.492823,0,0.023923,0.478,0.447523,0.37573,0.351,0.268
'NORTH HIGH SCHOOL',3,3,2,3,3,3,5,6,6,6,874,0.021739,0.008009,0.032037,0.861556,0.061785,0,0.014874,0.86,0.375954,0.526042,0.497,0.329
'CLEAR SKY ELEMENTARY',9,8,7,9,7,7,9,7,9,8,752,0.007979,0.021277,0.007979,0.152926,0.764628,0,0.045213,0.152,0.105998,0.80597,0.585,0.499
'EVERGREEN MIDDLE SCHOOL',9,12,12,10,12,12,7,9,7,6,707,0.002829,0.014144,0.001414,0.048091,0.905233,0,0.028289,0.095,0.151545,0.802994,0.676,0.615
'LEWIS-ARRIOLA ELEMENTARY SCHOOL',9,6,7,9,6,6,7,6,6,8,121,0.008264,0,0.008264,0.107438,0.85124,0,0.024793,0.405,0.374063,0.405075,0.22,0.259
'THE BIJOU SCHOOL',3,4,5,1,5,4,4,3,5,4,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.545,0.289191,0.523253,0.417,0.36
'WEST HIGH SCHOOL',3,1,2,3,1,2,5,6,5,4,789,0.012674,0.002535,0.054499,0.856781,0.059569,0,0.013942,0.877,0.486568,0.239406,0.253,0.177
'CHERRY VALLEY ELEMENTARY SCHOOL',9,7,7,7,7,6,9,7,7,9,64,0,0.015625,0,0.046875,0.9375,0,0,0.203,0.196881,0.765773,0.57,0.422
'GARDEN PARK HIGH SCHOOL',3,5,6,3,6,5,5,6,1,6,58,0.017241,0,0,0.172414,0.793103,0,0.017241,0.397,0.242254,0.387097,0.18,0.222
'BEAR CREEK ELEMENTARY SCHOOL',9,10,10,10,10,6,9,10,7,6,367,0.002725,0.081744,0.002725,0.059946,0.762943,0.002725,0.087193,0.035,0.173833,0.798784,0.876,0.75
'GREEN MOUNTAIN ELEMENTARY SCHOOL',9,6,6,6,6,6,9,6,10,9,404,0.022277,0.027228,0.032178,0.267327,0.606436,0.009901,0.034653,0.555,0.213518,0.676677,0.486,0.492
'HOWBERT ELEMENTARY SCHOOL',9,9,9,9,9,9,8,7,9,6,321,0,0.009346,0.015576,0.202492,0.738318,0,0.034268,0.371,0.289191,0.523253,0.417,0.36
'LA JARA SECOND CHANCE SCHOOL',3,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,58,0,0,0.017241,0.87931,0.103448,0,0,0.414,0.153392,0.402027,0.289,0.271
'MARSHDALE ELEMENTARY SCHOOL',9,10,10,11,10,10,9,6,10,8,358,0.005587,0.027933,0.002793,0.027933,0.916201,0.005587,0.013966,0.101,0.151545,0.802994,0.676,0.615
'MEEKER ELEMENTARY SCHOOL',9,7,6,8,7,7,9,6,9,8,356,0.002809,0.002809,0.002809,0.151685,0.837079,0.002809,0,0.299,0.239466,0.615694,0.158,0.253
'SODA CREEK ELEMENTARY SCHOOL',9,9,8,9,8,8,9,6,9,9,501,0,0.015968,0.003992,0.107784,0.850299,0.011976,0.00998,0.144,0.168799,0.678012,0.596,0.573
'SUMMIT RIDGE MIDDLE SCHOOL',9,9,9,7,9,10,8,6,9,8,822,0.006083,0.024331,0.007299,0.176399,0.759124,0.002433,0.024331,0.165,0.16567,0.824568,0.56,0.538
'CARBONDALE COMMUNITY CHARTER SCHOOL',9,9,9,7,10,7,9,6,10,8,135,0,0.02963,0,0.133333,0.837037,0,0,0.126,0.19667,0.607781,0.45,0.44
'COMMUNITY LEADERSHIP ACADEMY',9,5,5,3,6,4,13,12,9,13,501,0.001996,0.001996,0,0.914172,0.081836,0,0,0.872,0.275063,0.467962,0.176,0.148
'HOTCHKISS ELEMENTARY SCHOOL',9,9,9,11,8,9,8,7,9,7,401,0.002494,0.002494,0.002494,0.167082,0.800499,0,0.024938,0.47,0.160202,0.335861,0.212,0.186
'IMAGINE CHARTER',9,8,8,9,7,7,9,9,10,6,617,0.009724,0.040519,0.02269,0.106969,0.811994,0,0.008104,0.146,0.170269,0.691488,0.429,0.364
'CENTRAL HIGH SCHOOL',3,4,4,3,5,3,3,3,3,2,1599,0.013759,0.00813,0.007505,0.252658,0.702939,0.001251,0.013759,0.477,0.290763,0.503914,0.206,0.177
'PATRIOT LEARNING CENTER',3,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,220,0.031818,0.013636,0.036364,0.195455,0.681818,0,0.040909,0.159,0.194022,0.696414,0.352,0.354
'COLORADOS FINEST ALTERNATIVE HIGH SCHOOL',3,5,5,4,5,5,5,3,6,5,387,0.023256,0.015504,0.049096,0.382429,0.501292,0,0.028424,0.39,0.455422,0.356947,0.208,0.192
'NEW AMERICA SCHOOL',2,1,1,1,1,1,6,6,6,6,503,0.011928,0.045726,0.089463,0.815109,0.025845,0.001988,0.00994,0.775,0.280904,0.680995,0.782,0.727
'SOBESKY ACADEMY',2,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,67,0,0.014925,0.074627,0.208955,0.671642,0,0.029851,0.582,0.370111,0.568261,0.387,0.416
'ARAPAHOE RIDGE HIGH SCHOOL',2,1,1,2,1,1,5,6,2,9,211,0,0.033175,0.014218,0.511848,0.43128,0,0.009479,0.507,0.21971,0.737669,0.748,0.722
'NEW AMERICA SCHOOL',3,1,1,1,1,1,4,6,5,3,503,0.011928,0.045726,0.089463,0.815109,0.025845,0.001988,0.00994,0.775,0.280904,0.680995,0.782,0.727
'KARVAL ONLINE EDUCATION',3,5,6,5,5,5,1,3,1,2,185,0.010811,0.010811,0.021622,0.108108,0.848649,0,0,0.2,0.189655,0.442857,0.053,0.14
'CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL',2,1,1,1,1,1,5,3,6,3,210,0.014286,0.004762,0.37619,0.52381,0.042857,0.004762,0.033333,0.767,0.375954,0.526042,0.497,0.329
'BRADLEY ELEMENTARY SCHOOL',9,6,6,6,6,6,10,9,6,12,534,0.001873,0.026217,0.110487,0.286517,0.518727,0,0.05618,0.447,0.215838,0.488018,0.521,0.382
'BRIGHTON HERITAGE ACADEMY',3,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,120,0.016667,0.016667,0.016667,0.625,0.316667,0,0.008333,0.483,0.182254,0.61924,0.19,0.174
'PALMER ELEMENTARY SCHOOL',9,6,6,6,6,6,10,9,9,9,354,0.002825,0.016949,0.327684,0.248588,0.355932,0,0.048023,0.601,0.290805,0.661001,0.637,0.586
'THE CONNECT CHARTER SCHOOL',9,13,13,11,13,12,6,6,6,9,254,0.011811,0.031496,0.003937,0.354331,0.598425,0,0,0,0.621774,0.261756,0.133,0.206
'WESTMINSTER HIGH SCHOOL',3,3,3,4,3,4,3,3,3,3,2342,0.00854,0.072588,0.020495,0.64731,0.24082,0.000854,0.009394,0.739,0.265176,0.360748,0.1,0.16
'NEW HORIZONS DAY SCHOOL',2,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,191,0.020942,0.005236,0.172775,0.554974,0.204188,0,0.041885,0.717,0.300089,0.624359,0.53,0.491
'ADAMS CITY HIGH SCHOOL',2,3,3,5,3,3,2,4,3,1,1695,0.00944,0.00354,0.033628,0.815929,0.136873,0,0.00059,0.737,0.275063,0.467962,0.176,0.148
'T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE',9,9,7,10,7,12,9,9,7,9,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.317,0.119355,0.687251,0.597,0.525
'LORRAINE SECONDARY SCHOOL',2,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,132,0.022727,0.022727,0.113636,0.265152,0.522727,0.007576,0.045455,0.508,0.30535,0.532962,0.246,0.208
'HORIZONS K-8 SCHOOL',9,12,13,9,12,13,7,9,5,8,332,0.003012,0.060241,0.009036,0.024096,0.88253,0,0.021084,0.069,0.21971,0.737669,0.748,0.722
'MC LAIN HIGH SCHOOL',2,5,5,5,5,3,4,6,5,2,377,0.01061,0.013263,0.015915,0.257294,0.681698,0.002653,0.018568,0.408,0.213518,0.676677,0.486,0.492
'CLYDE MILLER K-8',9,5,3,6,5,4,11,7,12,11,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.704,0.393575,0.333094,0.114,0.136
'EAGLEVIEW ELEMENTARY SCHOOL',9,8,7,9,7,7,9,9,9,6,549,0.001821,0.023679,0.003643,0.229508,0.739526,0,0.001821,0.224,0.141522,0.793914,0.433,0.285
'ROCKY HEIGHTS MIDDLE SCHOOL',9,10,10,9,11,10,6,6,6,6,1319,0.000758,0.043973,0.015163,0.055345,0.862017,0.003033,0.019712,0.02,0.133237,0.832867,0.649,0.539
'INSIGHT SCHOOL OF COLORADO AT JULESBURG',1,4,5,2,4,4,1,2,1,1,1527,0.027505,0.009823,0.0537,0.267191,0.638507,0.003274,0,0.09,0.262097,0.406326,0.146,0.18
'YAMPAH MOUNTAIN SCHOOL',2,5,5,3,5,5,1,2,1,5,90,0.011111,0,0,0.366667,0.622222,0,0,0,0.317724,0.629726,0.3,0.352
'FLORENCE CRITTENTON HIGH SCHOOL',1,1,2,1,1,1,3,6,1,5,179,0.01676,0.011173,0.117318,0.826816,0.022346,0,0.005587,0.872,0.39783,0.292078,0.265,0.182
'MANCOS MIDDLE SCHOOL',9,6,6,6,7,11,8,9,5,9,93,0.053763,0.010753,0,0.193548,0.731183,0.010753,0,0.624,0.370019,0.503396,0.455,0.469
'MEADOW VIEW ELEMENTARY SCHOOL',9,9,9,9,10,7,9,6,10,9,574,0.006969,0.006969,0.010453,0.141115,0.810105,0.003484,0.020906,0.085,0.105998,0.80597,0.585,0.499
'MERINO ELEMENTARY SCHOOL',9,9,8,9,9,6,9,11,9,6,157,0.012739,0,0.031847,0.101911,0.853503,0,0,0.382,0.191589,0.507109,0.398,0.214
'HIGH POINT ACADEMY',9,5,6,3,6,5,10,10,9,11,543,0.012891,0.022099,0.28361,0.267035,0.325967,0.003683,0.084715,0.416,0.359743,0.9,0.287,0.227
'ACE COMMUNITY CHALLENGE CHARTER SCHOOL',2,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,211,0.014218,0,0.014218,0.914692,0.042654,0.004739,0.009479,0.919,0.486568,0.239406,0.253,0.177
'LESTER R ARNOLD HIGH SCHOOL',1,1,1,1,1,1,1,3,1,3,160,0.025,0.00625,0.03125,0.7625,0.175,0,0,0.513,0.275063,0.467962,0.176,0.148
'OLDE COLUMBINE HIGH SCHOOL',1,2,3,3,3,3,1,3,2,1,116,0.017241,0,0.034483,0.37931,0.568966,0,0,0.457,0.342934,0.41851,0.343,0.294
'MOFFAT MIDDLE SCHOOL',9,6,7,4,8,5,12,12,6,13,28,0,0.035714,0,0.107143,0.857143,0,0,0.786,0.380952,0.2,0,0.121
'RIVERVIEW ELEMENTARY SCHOOL',9,10,11,9,10,12,8,11,6,8,431,0.034803,0.009281,0.00232,0.143852,0.784223,0,0.025522,0.24,0.206688,0.604119,0.489,0.54
'RUNNING CREEK ELEMENTARY SCHOOL',9,9,9,10,9,9,7,6,9,7,386,0.002591,0.005181,0,0.069948,0.901554,0,0.020725,0.238,0.100378,0.759401,0.417,0.285
'YOUTH & FAMILY ACADEMY CHARTER',1,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,163,0.006135,0,0.02454,0.797546,0.171779,0,0,0.816,0.241284,0.462108,0.214,0.292
'CHALLENGE TO EXCELLENCE CHARTER SCHOOL',9,9,9,7,10,9,9,7,9,9,482,0.008299,0.089212,0.010373,0.062241,0.786307,0,0.043568,0.06,0.120185,0.822696,0.538,0.516
'EXCEL ACADEMY CHARTER SCHOOL',9,7,9,6,8,9,9,11,6,9,481,0.002079,0.016632,0.014553,0.137214,0.785863,0.002079,0.04158,0.158,0.175322,0.768389,0.497,0.441
'PAGOSA SPRINGS MIDDLE SCHOOL',9,6,6,6,6,7,9,9,12,7,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.547,0.258326,0.608,0.256,0.351
'DELTA COUNTY OPPORTUNITY SCHOOL',1,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,107,0.046729,0,0.009346,0.28972,0.64486,0,0.009346,0.523,0.256871,0.425036,0.144,0.195
'CENTENNIAL HIGH SCHOOL',1,2,1,2,2,2,1,1,1,1,88,0.011364,0,0,0.897727,0.090909,0,0,0.773,0.711765,0.148289,0,0.229
'POUDRE COMMUNITY ACADEMY',1,2,3,1,3,2,1,1,2,3,516.678349,0.009281,0.023713,0.03799,0.315076,0.586393,0.001955,0.025591,0.554,0.320352,0.489195,0.494,0.503
'HIDDEN LAKE HIGH SCHOOL',1,1,1,1,1,1,2,1,3,3,284,0.007042,0.014085,0.003521,0.672535,0.285211,0.010563,0.007042,0.655,0.265176,0.360748,0.1,0.16
'THE NEW AMERICA SCHOOL',1,1,1,1,1,1,1,1,5,1,439,0.004556,0.004556,0.004556,0.95672,0.029613,0,0,0.667,0.323121,0.400566,0.153,0.111
'LIFE SKILLS CENTER OF DENVER',1,1,1,1,1,2,1,2,1,1,232,0.030172,0.008621,0.232759,0.62069,0.094828,0,0.012931,0.836,0.486568,0.239406,0.253,0.177
'WESTRIDGE ELEMENTARY SCHOOL',9,9,10,9,9,9,9,7,7,9,611,0,0.045827,0.003273,0.168576,0.754501,0,0.027823,0.16,0.16567,0.824568,0.56,0.538
'SKOGLUND MIDDLE SCHOOL',9,3,3,1,5,6,12,12,12,9,134,0.022388,0,0.007463,0.910448,0.059701,0,0,0.903,0.321059,0.278942,0.102,0.129
'JEFFERSON HIGH SCHOOL',1,1,1,1,2,1,1,1,3,1,598,0.01505,0.006689,0.040134,0.785953,0.135452,0,0.016722,0.876,0.375211,0.341787,0.216,0.19
'V.I.L.A.S. ONLINE SCHOOL',1,2,2,1,2,2,1,1,1,2,289,0.027682,0.00346,0.031142,0.211073,0.719723,0,0.00692,0.54,1,0.068966,0,0.091
'THE CLASSICAL ACADEMY CHARTER',9,11,11,12,10,9,7,6,6,7,1946,0.004625,0.025694,0.014902,0.086331,0.827338,0.001028,0.040082,0.048,0.105768,0.85046,0.682,0.741
'HOLYOKE ELEMENTARY SCHOOL',9,7,7,6,7,9,9,9,7,9,315,0,0.009524,0,0.431746,0.555556,0,0.003175,0.565,0.280645,0.409898,0.135,0.21
'LONE TREE ELEMENTARY',9,9,9,9,8,7,9,7,9,8,549,0,0.054645,0.018215,0.069217,0.823315,0.001821,0.032787,0.04,0.133237,0.832867,0.649,0.539
'SKYVIEW ACADEMY',9,10,10,11,9,9,6,8,6,6,496,0,0.131048,0.010081,0.066532,0.758065,0,0.034274,0.027,0.133237,0.832867,0.649,0.539
'UTE PASS ELEMENTARY SCHOOL',9,9,8,9,7,9,9,7,6,12,147,0.006803,0.006803,0,0.040816,0.918367,0,0.027211,0.304,0.690566,0.581781,0.34,0.466
'WILMOT ELEMENTARY SCHOOL',9,12,12,10,11,10,6,7,6,6,409,0,0.007335,0.002445,0.05868,0.897311,0.00489,0.02934,0.111,0.151545,0.802994,0.676,0.615
'HULSTROM OPTIONS K-8 SCHOOL',9,12,13,12,13,12,6,7,6,5,730,0.005479,0.090411,0.009589,0.108219,0.753425,0.006849,0.026027,0.085,0.218327,0.588498,0.222,0.145
'WYATT-EDISON CHARTER ELEMENTARY SCHOOL',9,3,5,3,5,3,12,12,12,9,677,0.001477,0,0.231905,0.725258,0.038405,0,0.002954,0.849,0.527283,0.373996,0.471,0.262
'BRADY EXPLORATION SCHOOL',1,1,2,1,1,1,1,1,3,1,325,0.04,0,0.006154,0.572308,0.350769,0,0.030769,0.643,0.384211,0.513789,0.243,0.331
'GOAL ACADEMY',1,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,1356,0.016224,0.001475,0.045723,0.522861,0.405605,0.007375,0.000737,0.349,0.262157,0.550036,0.344841,0.3
'SOUTHWEST OPEN CHARTER SCHOOL',1,2,3,3,2,3,1,1,1,1,176,0.3125,0,0.005682,0.119318,0.556818,0.005682,0,0.631,0.374063,0.405075,0.22,0.259
'VANTAGE POINT',1,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,489,0.010225,0.006135,0.02045,0.431493,0.525562,0.002045,0.00409,0.374,0.384081,0.610682,0.333,0.313
'RED CANYON HIGH SCHOOL',1,3,3,3,3,3,1,1,1,1,111,0,0,0.009009,0.657658,0.333333,0,0,0.279,0.114227,0.69078,0.494,0.463
'JUSTICE HIGH CHARTER SCHOOL',1,6.810069,6.777778,6.818333,6.807222,6.785469,6.809444,6.625556,6.726667,6.707222,144,0.013889,0.027778,0.0625,0.659722,0.222222,0.006944,0.006944,0.507,0.304228,0.648784,0.598,0.494
'VISTA CHARTER SCHOOL',1,1,1,1,1,1,1,1,1,1,177,0.011299,0,0.00565,0.355932,0.587571,0,0.039548,0.718,0.302976,0.400782,0.234,0.234
'KELLER ELEMENTARY SCHOOL',9,6,6,7,6,6,9,10,7,8,532,0.007519,0.013158,0.024436,0.304511,0.565789,0.005639,0.078947,0.578,0.213906,0.621469,0.388,0.409
'LINCOLN ELEMENTARY SCHOOL',9,7,6,9,7,6,7,7,9,6,529,0.003781,0.003781,0,0.374291,0.606805,0,0.011342,0.652,0.256871,0.425036,0.144,0.195
'WELDON VALLEY JUNIOR HIGH SCHOOL',9,6,6,6,8,6,10,12,6,12,36,0,0.027778,0,0.111111,0.861111,0,0,0.361,0.131579,0.287805,0.26,0.097
